gisId,municipality,sourceLayer,sourceCrs,parkNameEn,parkNameAr,parkType,parkAreaSqm,roadNameEn,roadNameAr,yearOpen,xCoord,yCoord,latitude,longitude
ADM_0101,ADM,PARK_Abu_Dhabi,EPSG:32640,Ranim Park,حديقة الرنيم,Neighbourhood,8327.12322998,Wadi M‘aysheeq St,شارع وَادِي مْعَيْشِيق,2022-01-08 00:00:00+00:00,252549.54422277,2702890.23343611,24.419850014037333,54.55962259978301
ADM_0102,ADM,PARK_Abu_Dhabi,EPSG:32640,Mashtal Plaza,حديقة المشتل,Neighbourhood,12158.00506592,Oud Al Tuoba St,شارع عود التُّوبَة,2022-09-15 00:00:00+00:00,253042.13105069,2701185.43505447,24.404541804589808,54.56477855659724
ADM_0103,ADM,PARK_Abu_Dhabi,EPSG:32640,Khalifa Square,حديقة ساحة خليفة - مسورة,Neighbourhood,49933.82263184,AL Murahibeen St,شارع المرحبين,2022-05-11 00:00:00+00:00,252930.30367381,2703520.44338191,24.4255969506466,54.56328822249095
ADM_0104,ADM,PARK_Abu_Dhabi,EPSG:32640,AL Kawkab Park,حديقة الكوكب,Neighbourhood,2973.08172607,Al Khayl St,شارع الخَيْل,2024-01-20 00:00:00+00:00,256573.77295179,2704253.90718102,24.432776957348583,54.59905777138156
ADM_0105,ADM,PARK_Abu_Dhabi,EPSG:32640,Park 6,حديقة رقم 6,Neighbourhood,10942.99432373,Al Tarabut St,شارع التَّرَابُط,2022-09-15 00:00:00+00:00,256134.69415503,2703379.03854847,24.42478043283914,54.59491210576922
ADM_0106,ADM,PARK_Abu_Dhabi,EPSG:32640,AL Lahazat Park,حديقة اللحظات,Neighbourhood,11146.3894043,AL Murahibeen St,شارع المرحبين,2024-01-20 00:00:00+00:00,253208.16918874,2702440.69304697,24.41589132710104,54.566199357687495
ADM_0107,ADM,PARK_Abu_Dhabi,EPSG:32640,AL Rayhan Park,حديقة الريحان,Neighbourhood,3049.07965088,Al Aryam St,شارع الأَرْيام,2024-01-20 00:00:00+00:00,256877.70260855,2703009.88988213,24.42159624169043,54.60225311596101
ADM_0108,ADM,PARK_Abu_Dhabi,EPSG:32640,AL URJUWAN PARK,حديقة الارجوان  (حديقة مفتوحة),Neighbourhood,9192.90960693,Al Dhaari St,شارع الظاري,2013-01-01 00:00:00+00:00,252709.85075019,2702330.17525033,24.414815155402643,54.56130223594916
ADM_0109,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Salam Park,حديقة السلام,Neighbourhood,1062.35614014,Al Qamar St,شارع القمر,2024-01-20 00:00:00+00:00,254501.28580218,2704169.05125448,24.431686813754794,54.57862638003769
ADM_0110,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1859.77557373,Hada-Aiq Al Raha St,شارع حدائق الراحة,2019-01-01 00:00:00+00:00,252455.26548537,2704003.91930529,24.42988391499786,54.55849798786203
ADM_0111,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1175.26300049,Hada-Aiq Al Raha St,شارع حدائق الراحة,2014-01-01 00:00:00+00:00,252302.29827435,2703959.8436407,24.429456657221138,54.5570121384777
ADM_0112,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Fan Park,حديقة الفن (حديقة مفتوحة),Neighbourhood,9343.86242676,Unnamed,بدون إسم,2013-01-01 00:00:00+00:00,253586.88703671,2703221.6198897,24.42300387590461,54.569799372863606
ADM_0113,ADM,PARK_Abu_Dhabi,EPSG:32640,Sas AL Nakhl Park,حديقة ساس النخل,Neighbourhood,3374.43536377,Al Azahi St,شارع الأزاهِي,2024-01-20 00:00:00+00:00,253659.99628407,2702685.97016186,24.418167158042326,54.570611388648175
ADM_0114,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Thuraya Park_P20,حديقة الثريا,Neighbourhood,2315.63592529,Al Mubtasimeen St,شارع المبتسمين,2024-01-20 00:00:00+00:00,254217.27845817,2704071.45152303,24.430771348959485,54.575865247188496
ADM_0115,ADM,PARK_Abu_Dhabi,EPSG:32640,Alef Park,حديقة الألف,Neighbourhood,1552.17749023,Muwaylih St,شارع مُوَيلح,2024-01-20 00:00:00+00:00,254401.66720546,2703368.00496315,24.424451619399054,54.577799328777516
ADM_0116,ADM,PARK_Abu_Dhabi,EPSG:32640,Park5,حديقة رقم 5,Neighbourhood,10686.269104,Al Zan St,شارع الزان,2022-08-01 00:00:00+00:00,256467.30097344,2702162.98033368,24.413902506532626,54.59836783181435
ADM_0117,ADM,PARK_Abu_Dhabi,EPSG:32640,Himma Park,حديقة الهمة,Neighbourhood,7222.46661377,Al Kars St,شارع الخرس,2022-08-01 00:00:00+00:00,254744.23641023,2702306.37210269,24.414925778183058,54.58135824774231
ADM_0118,ADM,PARK_Abu_Dhabi,EPSG:32640,AFNAN GARDEN,حديقة أفنان,Neighbourhood,4968.81512451,Al Bahi St,شارع الباهي,2023-01-31 00:00:00+00:00,252102.37430486,2701520.5229169,24.407447758991065,54.55553404448977
ADM_0119,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,2080.45031738,Al ‘Izzah St,شارع العِزَّة,2016-01-01 00:00:00+00:00,256695.39563788,2701570.34784168,24.408590245305714,54.600712518129846
ADM_0120,ADM,PARK_Abu_Dhabi,EPSG:32640,Food Truck  Garden,حديقة عربات الطعام,Neighbourhood,10382.93157959,Al Waseet St,شارع الوسيط,2021-01-01 00:00:00+00:00,254378.32580291,2704544.00525383,24.435061306719092,54.57736513919991
ADM_0121,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Masar Park,حديقة المسار,Neighbourhood,33661.79644775,Al Bandar St,شارع البَندَر,2022-12-31 00:00:00+00:00,257260.53055043,2703759.60278651,24.42843677930174,54.605907134558635
ADM_0122,ADM,PARK_Abu_Dhabi,EPSG:32640,New Airport Garden,حديقة المطار الجديد,District,93979.80169678,Al Diyafah St,شارع الضِّيَافة,1986-01-01 00:00:00+00:00,261249.96337507,2702924.46936301,24.421540084043055,54.64536822185895
ADM_0123,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,6408.74987793,Al Qasba St,شارع القَصْبَاء,2020-01-01 00:00:00+00:00,262550.70890729,2699651.63184123,24.392133627730544,54.658728480265616
ADM_0124,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,7188.44494629,Yaw Maras St,شارع يَوْ مَرَس,2020-01-01 00:00:00+00:00,262068.6837906,2698779.5157344,24.384242064157966,54.654160901075905
ADM_0125,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,4314.81616211,Al Naqee' St,شارع النقيع,2020-01-01 00:00:00+00:00,261155.79678447,2697402.33799842,24.371663505345808,54.64537170852861
ADM_0126,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1617.59985352,Al Harah St,شارع الحارة,2016-03-04 00:00:00+00:00,261483.12585297,2698077.04332458,24.37780671277201,54.64847775874543
ADM_0127,ADM,PARK_Abu_Dhabi,EPSG:32640,SHM4 Play Area,منطقة ألعاب SHM4,Neighbourhood,600.04931641,Al Hzm St,شارع الحزم,2016-03-05 00:00:00+00:00,262246.28594772,2696019.54268979,24.359355831234975,54.65633906363691
ADM_0128,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,4233.07019043,Al Iradah St,شارع الإرَادة,2020-01-01 00:00:00+00:00,259677.39653854,2694838.77701327,24.348310374207013,54.63122403511771
ADM_0129,ADM,PARK_Abu_Dhabi,EPSG:32640,SHM9 Play Area,منطقة ألعاب SHM9,Neighbourhood,583.85681152,Al Wasamah St,شارع الوسامة,2016-03-04 00:00:00+00:00,262242.80395933,2695399.57375719,24.353760259398374,54.65640767554208
ADM_0130,ADM,PARK_Abu_Dhabi,EPSG:32640,EB2 Play Area,منطقة ألعاب EB2,Neighbourhood,593.88635254,Al Dhayil St,شارع الذايل,2015-03-21 00:00:00+00:00,258589.66130028,2691726.24194172,24.320051495431724,54.621042143368
ADM_0131,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,567.86499023,Al Jazm St,شارع الجزم,2016-03-04 00:00:00+00:00,261952.92986401,2690646.52575898,24.310827041540996,54.654324894706576
ADM_0132,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,582.61694336,Qassar Bu Taj St,شارع قَصَّار بُو تَاج,2016-03-05 00:00:00+00:00,260708.45472105,2689093.39804322,24.296618262096903,54.64235243523948
ADM_0133,ADM,PARK_Abu_Dhabi,EPSG:32640,Baniyas Public Park,حديقة بني ياس العامة,District,307176.73706055,Al Latayif St,شارع اللطايف,1991-01-01 00:00:00+00:00,261966.34716207,2686988.53638891,24.277815254062112,54.655082483831094
ADM_0134,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Wathba Park,منتزة الوثبة,District,228921.90979004,Al Rawdah Rd,طريق الروضة,2002-01-01 00:00:00+00:00,267135.93259798,2683145.85324077,24.24391249023291,54.706744741457655
ADM_0135,ADM,PARK_Abu_Dhabi,EPSG:32640,Wathbah Lake,بحيرة الوثبة,District,113197.25653076,Unnamed,بدون إسم,2021-12-30 00:00:00+00:00,276148.63527527,2672675.42212196,24.150748674921644,54.79689773860416
ADM_0136,ADM,PARK_Abu_Dhabi,EPSG:32640,Al-Khatam Park,حديقة الختم,District,57294.76464844,Unnamed,بدون إسم,1987-01-01 00:00:00+00:00,296355.26779826,2676626.71151047,24.189122564882474,54.99500433981938
ADM_0137,ADM,PARK_Abu_Dhabi,EPSG:32640,SHM7 Play Area,منطقة ألعاب SHM7,Neighbourhood,735.25836182,Al Manashil St,شارع المناشل,2016-03-05 00:00:00+00:00,263698.36636302,2697886.42178259,24.376423598900136,54.67033448567654
ADM_0138,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Kadi Park-Al Shamkhah Park No6,حديقة الكادي - حديقة الشامخة رقم 5 سابقاً,Neighbourhood,14479.14501953,Al Minhal St,شارع المنهال,2015-08-31 00:00:00+00:00,265698.68695354,2698876.40863689,24.38569260899807,54.6899018240559
ADM_0139,ADM,PARK_Abu_Dhabi,EPSG:32640,Alfanous Park-Al Shamkhah Park No5,حديقة الفانوس - حديقة الشامخة رقم 7,Neighbourhood,11002.02990723,Al Kifayah St,شارع الكفاية,2015-08-31 00:00:00+00:00,269860.46954819,2698900.11164527,24.38649239638688,54.7308893006872
ADM_0140,ADM,PARK_Abu_Dhabi,EPSG:32640,Al bayrq Park-Al Shamkhah Park No7,حديقة البيرق - حديقة الشامخة رقم 6,Neighbourhood,15116.07415771,Al Riyadi St,شارع الرياضي,2015-08-31 00:00:00+00:00,268105.84394362,2698989.33659504,24.387035633538655,54.71357787249126
ADM_0141,ADM,PARK_Abu_Dhabi,EPSG:32640,Albarjel Park-Al Shamkhah Park No4,حديقة البارجيل - حديقة الشامخة رقم 4,Neighbourhood,12661.10577393,Al Shajan St,شارع الشَّجَن,2015-08-31 00:00:00+00:00,269137.36129963,2701229.08958736,24.40738803916875,54.72338168488347
ADM_0142,ADM,PARK_Abu_Dhabi,EPSG:32640,Public Park,حديقة عامة,Neighbourhood,927.13250732,Ahl Al Sidq St,شارع أهْل الصِّدْق,2017-01-01 00:00:00+00:00,268399.64436667,2702538.31330833,24.419133269055486,54.71593233154732
ADM_0143,ADM,PARK_Abu_Dhabi,EPSG:32640,Aladlah Park,حديقة العدلة,Neighbourhood,7731.81011963,Unnamed,بدون إسم,2015-08-31 00:00:00+00:00,283827.29079373,2701877.09304303,24.415358846743914,54.86806756840242
ADM_0144,ADM,PARK_Abu_Dhabi,EPSG:32640,Public Park,حديقة عامة,District,284362.00415039,Al Ahwari St,شارع الأحوري,2009-01-01 00:00:00+00:00,259405.75606186,2710817.73293697,24.49243432562759,54.62599945772879
ADM_0145,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,3566.83178711,Unnamed,بدون إسم,2021-01-01 00:00:00+00:00,257187.48396999,2707462.24229544,24.461765739537938,54.604462347110555
ADM_0146,ADM,PARK_Abu_Dhabi,EPSG:32640,Sands Park,ساند بارك,Neighbourhood,12439.28887939,Unnamed,بدون إسم,2021-01-01 00:00:00+00:00,256491.72682875,2707394.58287577,24.4611369219729,54.59771720814718
ADM_0147,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,2661.24035645,Unnamed,بدون إسم,2021-01-01 00:00:00+00:00,256456.66662636,2707262.84848286,24.45992232463853,54.59739644482291
ADM_0148,ADM,PARK_Abu_Dhabi,EPSG:32640,The Crest Park,كرست بارك,Neighbourhood,9154.44342041,Unnamed,بدون إسم,2021-01-01 00:00:00+00:00,255962.35271614,2706946.57096393,24.45676051672105,54.59257878762393
ADM_0149,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,2446.11553955,Unnamed,بدون إسم,2021-01-01 00:00:00+00:00,257581.81177146,2707063.48943262,24.45829966380905,54.60848342798574
ADM_0150,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 1,حديقة سكنية رقم 1,Neighbourhood,1469.23010254,Unnamed,بدون إسم,2021-01-01 00:00:00+00:00,255824.85234983,2707127.76063768,24.45860579821044,54.59117521836007
ADM_0151,ADM,PARK_Abu_Dhabi,EPSG:32640,The Point Park,بوينت بارك,Neighbourhood,9270.39752197,Unnamed,بدون إسم,2021-01-01 00:00:00+00:00,257551.11318855,2707346.50085422,24.460840101207282,54.60815882638413
ADM_0152,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1405.36334229,Unnamed,بدون إسم,2021-01-01 00:00:00+00:00,257382.11371831,2707300.09822227,24.460400432626816,54.60650768815506
ADM_0153,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 2,حديقة سكنية رقم 2,Neighbourhood,863.60058594,Unnamed,بدون إسم,2021-01-01 00:00:00+00:00,255846.73403568,2706904.03727799,24.456591983946396,54.591435306406346
ADM_0154,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 3,حديقة سكنية رقم 3,Neighbourhood,2269.31109619,Unnamed,بدون إسم,2021-01-01 00:00:00+00:00,255934.54999362,2706669.47237386,24.45443408093824,54.592370483154205
ADM_0155,ADM,PARK_Abu_Dhabi,EPSG:32640,Skate Park,سكيت بارك,Neighbourhood,12052.19848633,Unnamed,بدون إسم,2021-01-01 00:00:00+00:00,256043.49328695,2707195.75086931,24.45921226372326,54.5933020274646
ADM_0156,ADM,PARK_Abu_Dhabi,EPSG:32640,Yas Water Front Park,حديقة ووتر فرونت,Neighbourhood,11677.0090332,Unnamed,بدون إسم,2021-01-01 00:00:00+00:00,256399.26725186,2707070.33280844,24.458106942151034,54.59690686719439
ADM_0157,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Bahya Park,حديقة الباهية,Neighbourhood,35999.99371338,Al Rubban St,شارع الرُّبان,2006-01-01 00:00:00+00:00,263218.00994914,2713146.78499148,24.514063789298145,54.66306312200429
ADM_0158,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,2084.89825439,Al Smeeh St,شارع السِّمَيح,2020-06-14 00:00:00+00:00,273173.23015852,2731657.21324931,24.682603582351504,54.75828489530972
ADM_0159,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,242.37591553,Al Smeeh St,شارع السِّمَيح,2020-06-14 00:00:00+00:00,273048.98002236,2731752.85587977,24.68344546755766,54.757042000343716
ADM_0160,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,589.16516113,Al Smeeh St,شارع السِّمَيح,2020-06-14 00:00:00+00:00,272954.1220831,2731645.74942721,24.682466033495963,54.75612154278991
ADM_0161,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,238.50726318,Al Smeeh St,شارع السِّمَيح,2020-06-14 00:00:00+00:00,272849.51107904,2731473.70293335,24.68089685425762,54.75511540758493
ADM_0162,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,310.59783936,Al Smeeh St,شارع السِّمَيح,2020-06-14 00:00:00+00:00,272659.47686841,2731298.26280253,24.679286669429256,54.753261246003355
ADM_0163,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,350.30389404,Al Smeeh St,شارع السِّمَيح,2020-06-14 00:00:00+00:00,272689.41685079,2731275.06799654,24.679080974035948,54.753565580248114
ADM_0164,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,2312.01385498,Yaw Mhayya St,شارع يَو مْهَيَّا,2020-06-14 00:00:00+00:00,272744.08442322,2731223.56657018,24.67862796287211,54.754112778279854
ADM_0165,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,308.70849609,Al Smeeh St,شارع السِّمَيح,2020-06-14 00:00:00+00:00,272617.81697681,2731153.618838,24.67797314095193,54.75289077982025
ADM_0166,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,432.55041504,Al Smeeh St,شارع السِّمَيح,2020-06-14 00:00:00+00:00,272492.70439137,2731001.28118343,24.676582762031988,54.75166650592913
ADM_0167,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1145.52874756,Al Smeeh St,شارع السِّمَيح,2020-06-14 00:00:00+00:00,272388.01506433,2730892.6652018,24.675567153013215,54.75063069131532
ADM_0168,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1004.67529297,Al Smeeh St,شارع السِّمَيح,2020-06-14 00:00:00+00:00,272325.93797547,2730833.87300064,24.67504882965807,54.75005588623959
ADM_0169,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1075.15533447,Al Smeeh St,شارع السِّمَيح,2020-06-14 00:00:00+00:00,272303.58044489,2730801.95805674,24.674754434447152,54.749830366288975
ADM_0170,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1051.40362549,Yaw Mhayya St,شارع يَو مْهَيَّا,2020-06-14 00:00:00+00:00,272353.44337217,2730691.82864012,24.673777070831907,54.75030144754679
ADM_0171,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,443.85211182,Al Mutafawiqeen St,شارع المتفوقين,2020-06-14 00:00:00+00:00,272286.53094114,2730716.03864849,24.673978362840543,54.74967602724671
ADM_0172,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,641.96252441,Al 'Awaqib St,شارع العواقب,2020-06-14 00:00:00+00:00,272299.48699714,2730573.41277873,24.67269324764538,54.74982648080024
ADM_0173,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,607.51385498,Al Naysar St,شارع النَّيْسَر,2020-06-14 00:00:00+00:00,275031.12944802,2731026.15307405,24.677180928657734,54.776733527537964
ADM_0174,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,592.21472168,Al Shu'our St,شارع الشعور,2020-06-14 00:00:00+00:00,274939.14870481,2731030.02843453,24.67720229752582,54.77582302302345
ADM_0175,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,784.93139648,Al Yib St,شارع اليِب,2020-06-14 00:00:00+00:00,275105.14423696,2731007.52738569,24.67706569283453,54.7774342173096
ADM_0176,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,3448.17877197,N/A,N/A,2020-06-14 00:00:00+00:00,274940.37026827,2730874.61489243,24.675828355606022,54.77580439742784
ADM_0177,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1307.09387207,Al Asawir St,شارع الاساور,2020-06-14 00:00:00+00:00,274856.07477405,2730750.26818796,24.67465112438856,54.77505448141446
ADM_0178,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,2523.59210205,Al Shu'our St,شارع الشعور,2020-06-14 00:00:00+00:00,274785.90673727,2730845.30559862,24.67552850791631,54.7743652403915
ADM_0179,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,879.4251709,Al Tasabeeh St,شارع التسابيح,2020-06-14 00:00:00+00:00,274963.66230356,2731167.70800749,24.678437594183947,54.77604991814058
ADM_0180,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,911.98602295,Al Rasees St,شارع الرسيس,2020-06-14 00:00:00+00:00,274838.14421912,2731160.68403283,24.678313088196553,54.77476508421288
ADM_0181,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,891.06976318,Al Rasees St,شارع الرسيس,2020-06-14 00:00:00+00:00,274668.4825497,2731111.44429431,24.67788333238283,54.77313098483578
ADM_0182,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,569.68725586,Al Khareef St,شارع الخريف,2020-06-14 00:00:00+00:00,274773.3550221,2730967.70315214,24.676615493765553,54.77419604436748
ADM_0183,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,585.37445068,Al heeb St,شارع الهِيْبْ,2020-06-14 00:00:00+00:00,274681.56401852,2730971.76949268,24.676639175115913,54.773290559971805
ADM_0184,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,2133.09179688,Al Shu'our St,شارع الشعور,2020-06-14 00:00:00+00:00,274843.13958153,2730899.31222176,24.67602330233017,54.774882128416635
ADM_0185,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Hattan Park,حديقة الهتان,Neighbourhood,7813.76165771,Al Khareef St,شارع الخريف,2015-01-01 00:00:00+00:00,274517.21994426,2730726.95760532,24.674405548938626,54.77170547127904
ADM_0186,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Madar Park,حديقة المدار,Neighbourhood,8745.59979248,Al Haseenah St,شارع الحصينة,2015-01-01 00:00:00+00:00,273007.6208786,2728702.76325964,24.655931338130074,54.757123530055686
ADM_0187,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Rahba Park,حديقة الرحبة,Neighbourhood,40000.00634766,Al Hadeeqah St,شارع الحديقة,2006-01-01 00:00:00+00:00,268362.6226449,2724971.46954081,24.62155189476282,54.71186853961023
ADM_0188,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Shariyah Ladies Garden,منتزة الشريعة للسيدات,District,381279.89709473,Unnamed,بدون إسم,1995-01-01 00:00:00+00:00,269671.51296297,2725158.4102028,24.62327607291352,54.72492269988333
ADM_0189,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Marasi Park,حديقة المراسي,Neighbourhood,15057.82043457,Al Mirsal St,شارع المِرْسَل,1991-01-01 00:00:00+00:00,265235.43635948,2718018.13440311,24.558330930382713,54.682153814035196
ADM_0190,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Jaddaf Park,حديقة الجداف,Neighbourhood,13966.2913208,Al Nawa'im St,شارع النواعم,1991-01-01 00:00:00+00:00,265153.7127,2717350.4683,24.55229336879628,54.68145831286824
ADM_0191,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Rahba Plaza,ساحة الرحبة,District,50363.30914307,Unnamed,بدون إسم,2023-04-15 00:00:00+00:00,266634.36912793,2720208.47486051,24.57832022814328,54.695618600958525
ADM_0192,ADM,PARK_Abu_Dhabi,EPSG:32640,New Shahama Park,حديقة الشهامة الجديدة,Neighbourhood,37605.82421875,Al Akhyal St,شارع الأَخْيَل,1995-01-01 00:00:00+00:00,266027.87748878,2715681.13551439,24.53734885012476,54.690402689669114
ADM_0193,ADM,PARK_Abu_Dhabi,EPSG:32640,Salinity park,الحديقة الملحية,Neighbourhood,2347.22192383,Al Sabhat St,شارع السبحات,2021-01-01 00:00:00+00:00,264303.5086025,2730715.81336257,24.672790796498123,54.670849095620554
ADM_0194,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Selmiyyah RV Park,حديقة السلمية,District,78779.76599121,Unnamed,بدون إسم,2023-05-05 00:00:00+00:00,230066.231871,2683973.08347337,24.245415905004823,54.341538186714835
ADM_0195,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1180.34210205,Al Mustaqbal St,شارع المستقبل,2019-11-19 00:00:00+00:00,250175.0063363,2701505.65708898,24.406974017226542,54.53647138735753
ADM_0196,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,701.85968018,Al Mustaqbal St,شارع المستقبل,2019-11-19 00:00:00+00:00,250030.37268609,2701491.86145871,24.406830088797154,54.535081360016626
ADM_0197,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1797.71679688,Al Mustaqbal St,شارع المستقبل,2019-11-19 00:00:00+00:00,249970.19139629,2701399.25128549,24.405981034893742,54.534470897234115
ADM_0198,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1563.01116943,Al Mustaqbal St,شارع المستقبل,2019-11-19 00:00:00+00:00,249727.18092944,2701567.94083968,24.40746420067552,54.53204666633686
ADM_0199,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,2943.25836182,Al Mustaqbal St,شارع المستقبل,2019-11-19 00:00:00+00:00,249813.17607906,2701669.12299376,24.408390979935252,54.53287635801035
ADM_0200,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1642.73297119,Al Mustaqbal St,شارع المستقبل,2019-11-19 00:00:00+00:00,249967.99225655,2701711.56438754,24.40878951769237,54.53438331804654
ADM_0201,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,815.49334717,Al Mustaqbal St,شارع المستقبل,2019-11-19 00:00:00+00:00,249823.23934091,2701807.02961005,24.409636981121352,54.53295132421778
ADM_0202,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,2600.76165771,Al Mustaqbal St,شارع المستقبل,2019-11-19 00:00:00+00:00,249990.63288546,2701845.78659743,24.410013609817522,54.53459397010163
ADM_0203,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,199.29736328,Al Mustaqbal St,شارع المستقبل,2019-11-19 00:00:00+00:00,250161.66867474,2701744.61385292,24.409127394321175,54.53629596139693
ADM_0204,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1470.6104126,Al Mustaqbal St,شارع المستقبل,2019-11-19 00:00:00+00:00,250254.31763512,2701652.0712411,24.408314240646938,54.537231979822415
ADM_0205,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,2368.55285645,Al Fursan St,شارع الفُرْسان,2019-11-19 00:00:00+00:00,251064.39191122,2702545.67260837,24.416497756663595,54.54506696146173
